,Rotation,Base moment [kN.m],Axial_Disp. [mm]
577,0.002888509,149.8457382,-0.018168706
578,0.002895109,151.5952596,-0.017844141
579,0.002899073,153.3930005,-0.017848331
580,0.002905255,155.4088586,-0.018336345
581,0.002910033,157.3565098,-0.018474646
582,0.00291472,159.4042551,-0.01848489
583,0.002919929,161.2874166,-0.018564984
584,0.002925406,163.0481385,-0.017587561
585,0.002930958,164.9198519,-0.01826603
586,0.002935462,166.835773,-0.017842278
587,0.002940747,168.6945545,-0.018041115
588,0.002945131,170.6571525,-0.017989427
589,0.002950458,172.4119014,-0.018076506
590,0.002955874,174.2722747,-0.018311199
591,0.002961461,176.3528985,-0.018233899
592,0.002966239,178.1846826,-0.01815008
593,0.002971961,180.1270176,-0.018243678
594,0.002975885,182.1410311,-0.018304214
595,0.002981633,183.984762,-0.018357765
596,0.002987449,186.0297199,-0.01841411
597,0.002992098,187.965278,-0.018811319
598,0.002997846,189.7740661,-0.018725637
599,0.003002814,191.6649807,-0.019219704
600,0.003007954,193.5604494,-0.018515158
601,0.003012702,195.4786298,-0.019042753
602,0.003018207,197.2871198,-0.019025523
603,0.003022952,199.3544929,-0.019790605
604,0.003027571,201.2238488,-0.019771513
605,0.003034154,202.9934602,-0.019638799
606,0.003037882,204.9140422,-0.019722153
607,0.003043523,206.8424998,-0.019736122
608,0.003048035,208.7683788,-0.019631349
609,0.003053165,210.6414203,-0.01974823
610,0.00305952,212.5479015,-0.019250438
611,0.003063597,214.4634925,-0.019201543
612,0.003068953,216.3151037,-0.019555911
613,0.003074041,218.2448899,-0.019552652
614,0.003080628,220.2085915,-0.019359402
615,0.003085546,221.957256,-0.019290019
616,0.003090178,223.9171284,-0.019529369
617,0.003095788,225.8222322,-0.019712374
618,0.003101072,227.7805054,-0.019392464
619,0.003106016,229.5790782,-0.019557308
620,0.003109778,231.5002031,-0.019898172
621,0.00311587,233.2022969,-0.019954983
622,0.00312076,235.3105853,-0.020038337
623,0.003125578,237.086377,-0.020039733
624,0.003129426,239.0401322,-0.02012495
625,0.003135481,241.1542873,-0.020219013
626,0.003141721,242.8686242,-0.019475352
627,0.003146012,244.687922,-0.019992236
628,0.003151607,246.7491841,-0.019761734
629,0.003155408,248.6684146,-0.019754283
